species,model,gene1,gene2,type1,type2,pair_type,growth_wt,growth_KO_A,growth_KO_B,growth_KO_AB,growth_ratio_A,growth_ratio_B,growth_ratio_AB,fitness_A,fitness_B,fitness_AB,synergy_bliss,interaction
S. aureus,iYS1720,folP,NE_STM1197,essential,non-essential,ess_ne,0.488455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_STM3354,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_STM3339,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_STM2298,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_STM4130,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_STM0958,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_EcolC_0220,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_STM2086,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_STM4341,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_STM0464,essential,non-essential,ess_ne,0.488455,0.0,0.486139,0.0,0.0,0.995259,0.0,1.0,0.004741,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_STM2533,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_STM4408,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_AFW04739_AT1,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_ADC54981_AT1,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_STM2094,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_STM3334,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_STM1695,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,folP,NE_STM3870,essential,non-essential,ess_ne,0.488455,0.0,0.118007,0.0,0.0,0.241593,0.0,1.0,0.758407,1.0,0.0,additive
S. aureus,iYS1720,dxr,ispD,essential,essential,ess_ess,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,dxr,msbA,essential,essential,ess_ess,0.488455,0.488455,0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,0.0,additive
S. aureus,iYS1720,dxr,NE_STM3136,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,dxr,NE_AFW04865_AT1,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,dxr,NE_STM2318,essential,non-essential,ess_ne,0.488455,0.488455,0.416398,0.416398,1.0,0.852481,0.852481,-0.0,0.147519,0.147519,-0.0,additive
S. aureus,iYS1720,dxr,NE_EcDH1_3345,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,dxr,NE_STM2078,essential,non-essential,ess_ne,0.488455,0.488455,0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,0.0,additive
S. aureus,iYS1720,dxr,NE_STM1517,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,dxr,NE_AFW04829_AT1,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,dxr,NE_STM3542,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,dxr,NE_STM3243,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,dxr,NE_STM3338,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,dxr,NE_STM4385,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,dxr,NE_STM1293,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,dxr,NE_STM1197,essential,non-essential,ess_ne,0.488455,0.488455,0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,0.0,additive
S. aureus,iYS1720,dxr,NE_STM3354,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,dxr,NE_STM3339,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,dxr,NE_STM2298,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,dxr,NE_STM4130,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,dxr,NE_STM0958,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,dxr,NE_EcolC_0220,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,dxr,NE_STM2086,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,dxr,NE_STM4341,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,dxr,NE_STM0464,essential,non-essential,ess_ne,0.488455,0.488455,0.486139,0.486139,1.0,0.995259,0.995259,-0.0,0.004741,0.004741,0.0,additive
S. aureus,iYS1720,dxr,NE_STM2533,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,dxr,NE_STM4408,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,dxr,NE_AFW04739_AT1,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,dxr,NE_ADC54981_AT1,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,dxr,NE_STM2094,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,dxr,NE_STM3334,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,dxr,NE_STM1695,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,dxr,NE_STM3870,essential,non-essential,ess_ne,0.488455,0.488455,0.118007,0.118007,1.0,0.241593,0.241593,-0.0,0.758407,0.758407,-0.0,additive
S. aureus,iYS1720,ispD,msbA,essential,essential,ess_ess,0.488455,0.488455,0.0,-0.0,1.0,0.0,-0.0,0.0,1.0,1.0,0.0,additive
S. aureus,iYS1720,ispD,NE_STM3136,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_AFW04865_AT1,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_STM2318,essential,non-essential,ess_ne,0.488455,0.488455,0.416398,0.416398,1.0,0.852481,0.852481,0.0,0.147519,0.147519,-0.0,additive
S. aureus,iYS1720,ispD,NE_EcDH1_3345,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,ispD,NE_STM2078,essential,non-essential,ess_ne,0.488455,0.488455,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,additive
S. aureus,iYS1720,ispD,NE_STM1517,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_AFW04829_AT1,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_STM3542,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_STM3243,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_STM3338,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_STM4385,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_STM1293,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_STM1197,essential,non-essential,ess_ne,0.488455,0.488455,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,additive
S. aureus,iYS1720,ispD,NE_STM3354,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_STM3339,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_STM2298,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_STM4130,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_STM0958,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_EcolC_0220,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_STM2086,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_STM4341,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_STM0464,essential,non-essential,ess_ne,0.488455,0.488455,0.486139,0.486139,1.0,0.995259,0.995259,0.0,0.004741,0.004741,-0.0,additive
S. aureus,iYS1720,ispD,NE_STM2533,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,ispD,NE_STM4408,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,ispD,NE_AFW04739_AT1,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,ispD,NE_ADC54981_AT1,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,ispD,NE_STM2094,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,ispD,NE_STM3334,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,ispD,NE_STM1695,essential,non-essential,ess_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,0.0,additive
S. aureus,iYS1720,ispD,NE_STM3870,essential,non-essential,ess_ne,0.488455,0.488455,0.118007,0.118007,1.0,0.241593,0.241593,0.0,0.758407,0.758407,-0.0,additive
S. aureus,iYS1720,msbA,NE_STM3136,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_AFW04865_AT1,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM2318,essential,non-essential,ess_ne,0.488455,0.0,0.416398,0.0,0.0,0.852481,0.0,1.0,0.147519,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_EcDH1_3345,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM2078,essential,non-essential,ess_ne,0.488455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM1517,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_AFW04829_AT1,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM3542,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM3243,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM3338,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM4385,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM1293,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM1197,essential,non-essential,ess_ne,0.488455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM3354,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM3339,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM2298,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM4130,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM0958,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_EcolC_0220,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM2086,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM4341,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM0464,essential,non-essential,ess_ne,0.488455,0.0,0.486139,0.0,0.0,0.995259,0.0,1.0,0.004741,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM2533,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM4408,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_AFW04739_AT1,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_ADC54981_AT1,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM2094,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM3334,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM1695,essential,non-essential,ess_ne,0.488455,0.0,0.488455,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,additive
S. aureus,iYS1720,msbA,NE_STM3870,essential,non-essential,ess_ne,0.488455,0.0,0.118007,0.0,0.0,0.241593,0.0,1.0,0.758407,1.0,0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_AFW04865_AT1,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM2318,non-essential,non-essential,ne_ne,0.488455,0.488455,0.416398,0.416398,1.0,0.852481,0.852481,0.0,0.147519,0.147519,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_EcDH1_3345,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM2078,non-essential,non-essential,ne_ne,0.488455,0.488455,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM1517,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_AFW04829_AT1,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM3542,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM3243,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM3338,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM4385,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM1293,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM1197,non-essential,non-essential,ne_ne,0.488455,0.488455,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM3354,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM3339,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM2298,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM4130,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM0958,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_EcolC_0220,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM2086,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM4341,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM0464,non-essential,non-essential,ne_ne,0.488455,0.488455,0.486139,0.486139,1.0,0.995259,0.995259,0.0,0.004741,0.004741,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM2533,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM4408,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_AFW04739_AT1,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_ADC54981_AT1,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM2094,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM3334,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM1695,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_STM3136,NE_STM3870,non-essential,non-essential,ne_ne,0.488455,0.488455,0.118007,0.118007,1.0,0.241593,0.241593,0.0,0.758407,0.758407,-0.0,additive
S. aureus,iYS1720,NE_AFW04865_AT1,NE_STM2318,non-essential,non-essential,ne_ne,0.488455,0.488455,0.416398,0.416398,1.0,0.852481,0.852481,0.0,0.147519,0.147519,-0.0,additive
S. aureus,iYS1720,NE_AFW04865_AT1,NE_EcDH1_3345,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_AFW04865_AT1,NE_STM2078,non-essential,non-essential,ne_ne,0.488455,0.488455,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.0,additive
S. aureus,iYS1720,NE_AFW04865_AT1,NE_STM1517,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_AFW04865_AT1,NE_AFW04829_AT1,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_AFW04865_AT1,NE_STM3542,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_AFW04865_AT1,NE_STM3243,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_AFW04865_AT1,NE_STM3338,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_AFW04865_AT1,NE_STM4385,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_AFW04865_AT1,NE_STM1293,non-essential,non-essential,ne_ne,0.488455,0.488455,0.488455,0.488455,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,additive
S. aureus,iYS1720,NE_AFW04865_AT1,NE_STM1197,non-essential,non-essential,ne_ne,0.488455,0.488455,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,additive
